Entity,Day,"People vaccinated (cumulative, per hundred)"
Finland,2022-06-23,81.10052
Finland,2022-06-29,81.1086
Finland,2022-07-06,81.11761
Finland,2022-07-13,81.128044
Finland,2022-08-03,81.15352
Finland,2022-08-10,81.16221
Finland,2022-08-24,81.16892
Finland,2022-08-31,81.17435
Finland,2022-09-07,81.18277
Finland,2022-09-14,81.187744
Finland,2022-09-21,81.19157
Finland,2022-09-28,81.19446
Finland,2022-10-05,81.197586
Finland,2022-10-11,81.199524
Finland,2022-10-19,81.20035
Finland,2022-10-26,81.2015
Finland,2022-11-02,81.20466
Finland,2022-11-10,81.20985
Finland,2022-11-17,81.21441
Finland,2022-11-23,81.218735
Finland,2022-12-04,81.224
Finland,2022-12-07,81.2275
Finland,2022-12-14,81.2301
Finland,2023-12-13,81.2322
Finland,2023-12-20,81.23342
Finland,2023-12-27,81.23558
Finland,2024-01-03,81.235756
Finland,2024-01-09,81.236206
France,2020-12-27,0.00092942675
France,2020-12-28,0.0020006816
France,2020-12-29,0.0025891175
France,2020-12-30,0.0032771346
France,2020-12-31,0.003957608
France,2021-01-01,0.0057666707
France,2021-01-02,0.00632493
France,2021-01-03,0.006957121
France,2021-01-04,0.01020408
France,2021-01-05,0.021963742
France,2021-01-06,0.040810283
France,2021-01-07,0.085291505
France,2021-01-08,0.14137396
France,2021-01-09,0.1583043
France,2021-01-10,0.16738282
France,2021-01-11,0.22766882
France,2021-01-12,0.3214655
France,2021-01-13,0.41976443
France,2021-01-14,0.5451601
France,2021-01-15,0.6493283
France,2021-01-16,0.67983496
France,2021-01-17,0.69642127
France,2021-01-18,0.8260642
France,2021-01-19,1.0231389
France,2021-01-20,1.2307179
France,2021-01-21,1.4697663
France,2021-01-22,1.6524695
France,2021-01-23,1.7105496
France,2021-01-24,1.7252635
France,2021-01-25,1.8433384
France,2021-01-26,1.9948244
France,2021-01-27,2.1566684
France,2021-01-28,2.34434
France,2021-01-29,2.483469
France,2021-01-30,2.5274177
France,2021-01-31,2.5353253
France,2021-02-01,2.6155336
France,2021-02-02,2.7246795
France,2021-02-03,2.83381
France,2021-02-04,2.9576833
France,2021-02-05,3.0606627
France,2021-02-06,3.0952868
France,2021-02-07,3.103125
France,2021-02-08,3.1738234
France,2021-02-09,3.2734818
France,2021-02-10,3.3806813
France,2021-02-11,3.5124137
France,2021-02-12,3.63215
France,2021-02-13,3.6659336
France,2021-02-14,3.6735985
France,2021-02-15,3.7311325
France,2021-02-16,3.8072066
France,2021-02-17,3.8834934
France,2021-02-18,3.9888296
France,2021-02-19,4.0870423
France,2021-02-20,4.1151094
France,2021-02-21,4.120141
France,2021-02-22,4.1767397
France,2021-02-23,4.257917
France,2021-02-24,4.348504
France,2021-02-25,4.5003114
France,2021-02-26,4.6715493
France,2021-02-27,4.750205
France,2021-02-28,4.7595735
France,2021-03-01,4.859073
France,2021-03-02,5.012092
France,2021-03-03,5.1879697
France,2021-03-04,5.4349074
France,2021-03-05,5.738121
France,2021-03-06,6.0519457
France,2021-03-07,6.234954
France,2021-03-08,6.396668
France,2021-03-09,6.656921
France,2021-03-10,6.9270644
France,2021-03-11,7.2936053
France,2021-03-12,7.7385173
France,2021-03-13,8.087722
France,2021-03-14,8.183328
France,2021-03-15,8.422777
France,2021-03-16,8.636423
France,2021-03-17,8.863528
France,2021-03-18,9.1168165
France,2021-03-19,9.463928
France,2021-03-20,9.715479
France,2021-03-21,9.790859
France,2021-03-22,10.047485
France,2021-03-23,10.425354
France,2021-03-24,10.813047
France,2021-03-25,11.328875
France,2021-03-26,11.870313
France,2021-03-27,12.164979
France,2021-03-28,12.254543
France,2021-03-29,12.560874
France,2021-03-30,12.9917145
France,2021-03-31,13.388657
France,2021-04-01,13.864816
France,2021-04-02,14.289372
France,2021-04-03,14.50226
France,2021-04-04,14.572498
France,2021-04-05,14.668117
France,2021-04-06,14.995945
France,2021-04-07,15.388725
France,2021-04-08,15.898578
France,2021-04-09,16.51756
France,2021-04-10,16.838432
France,2021-04-11,16.92317
France,2021-04-12,17.280954
France,2021-04-13,17.748018
France,2021-04-14,18.192528
France,2021-04-15,18.701305
France,2021-04-16,19.213337
France,2021-04-17,19.498034
France,2021-04-18,19.575956
France,2021-04-19,19.886396
France,2021-04-20,20.270384
France,2021-04-21,20.652636
France,2021-04-22,21.086622
France,2021-04-23,21.535772
France,2021-04-24,21.823174
France,2021-04-25,21.928158
France,2021-04-26,22.261614
France,2021-04-27,22.691109
France,2021-04-28,23.143147
France,2021-04-29,23.682123
France,2021-04-30,24.243809
France,2021-05-01,24.496805
France,2021-05-02,24.635271
France,2021-05-03,25.071299
France,2021-05-04,25.547722
France,2021-05-05,26.04159
France,2021-05-06,26.614422
France,2021-05-07,27.176964
France,2021-05-08,27.512209
France,2021-05-09,27.707954
France,2021-05-10,28.18087
France,2021-05-11,28.790411
France,2021-05-12,29.445587
France,2021-05-13,29.956537
France,2021-05-14,30.641829
France,2021-05-15,31.207666
France,2021-05-16,31.513622
France,2021-05-17,32.081192
France,2021-05-18,32.775597
France,2021-05-19,33.480938
France,2021-05-20,34.246826
France,2021-05-21,34.985744
France,2021-05-22,35.50965
France,2021-05-23,35.753654
France,2021-05-24,36.15081
France,2021-05-25,36.754818
France,2021-05-26,37.37875
France,2021-05-27,38.057545
France,2021-05-28,38.705757
France,2021-05-29,39.156906
France,2021-05-30,39.318584
France,2021-05-31,39.858864
France,2021-06-01,40.509415
France,2021-06-02,41.14341
France,2021-06-03,41.8461
France,2021-06-04,42.534588
France,2021-06-05,42.994537
France,2021-06-06,43.19573
France,2021-06-07,43.708767
France,2021-06-08,44.3032
France,2021-06-09,44.884056
France,2021-06-10,45.494015
France,2021-06-11,46.077526
France,2021-06-12,46.504974
France,2021-06-13,46.663258
France,2021-06-14,47.026722
France,2021-06-15,47.4918
France,2021-06-16,47.965607
France,2021-06-17,48.445023
France,2021-06-18,48.93054
France,2021-06-19,49.269066
France,2021-06-20,49.381413
France,2021-06-21,49.67687
France,2021-06-22,50.01371
France,2021-06-23,50.3669
France,2021-06-24,50.731895
France,2021-06-25,51.07542
France,2021-06-26,51.306713
France,2021-06-27,51.391094
France,2021-06-28,51.624676
France,2021-06-29,51.900417
France,2021-06-30,52.208286
France,2021-07-01,52.557526
France,2021-07-02,52.9026
France,2021-07-03,53.11694
France,2021-07-04,53.202587
France,2021-07-05,53.456905
France,2021-07-06,53.753857
France,2021-07-07,54.075623
France,2021-07-08,54.425186
France,2021-07-09,54.770164
France,2021-07-10,54.994434
France,2021-07-11,55.08529
France,2021-07-12,55.34095
France,2021-07-13,55.77445
France,2021-07-14,56.04773
France,2021-07-15,56.571484
France,2021-07-16,57.14502
France,2021-07-17,57.53694
France,2021-07-18,57.70253
France,2021-07-19,58.13334
France,2021-07-20,58.70208
France,2021-07-21,59.299335
France,2021-07-22,59.964863
France,2021-07-23,60.629272
France,2021-07-24,61.05968
France,2021-07-25,61.242443
France,2021-07-26,61.766685
France,2021-07-27,62.46696
France,2021-07-28,63.160236
France,2021-07-29,63.899357
France,2021-07-30,64.59622
France,2021-07-31,65.02687
France,2021-08-01,65.195946
France,2021-08-02,65.71147
France,2021-08-03,66.31296
France,2021-08-04,66.89368
France,2021-08-05,67.44622
France,2021-08-06,67.98903
France,2021-08-07,68.31064
France,2021-08-08,68.422615
France,2021-08-09,68.813065
France,2021-08-10,69.276115
France,2021-08-11,69.698235
France,2021-08-12,70.10799
France,2021-08-13,70.48848
France,2021-08-14,70.70781
France,2021-08-15,70.767265
France,2021-08-16,71.0482
France,2021-08-17,71.37368
France,2021-08-18,71.674065
France,2021-08-19,71.96384
France,2021-08-20,72.24522
France,2021-08-21,72.403366
France,2021-08-22,72.45157
France,2021-08-23,72.66432
France,2021-08-24,72.90954
France,2021-08-25,73.13762
France,2021-08-26,73.353226
France,2021-08-27,73.57722
France,2021-08-28,73.71404
France,2021-08-29,73.75527
France,2021-08-30,73.93245
France,2021-08-31,74.12684
France,2021-09-01,74.33229
France,2021-09-02,74.50529
France,2021-09-03,74.68382
France,2021-09-04,74.81946
France,2021-09-05,74.85169
France,2021-09-06,74.96591
France,2021-09-07,75.0871
France,2021-09-08,75.22442
France,2021-09-09,75.340576
France,2021-09-10,75.4855
France,2021-09-11,75.586845
France,2021-09-12,75.6062
France,2021-09-13,75.70364
France,2021-09-14,75.814545
France,2021-09-15,75.93022
France,2021-09-16,76.026634
France,2021-09-17,76.13994
France,2021-09-18,76.21273
France,2021-09-19,76.224655
France,2021-09-20,76.29192
France,2021-09-21,76.361206
France,2021-09-22,76.4347
France,2021-09-23,76.50003
France,2021-09-24,76.57897
France,2021-09-25,76.63212
France,2021-09-26,76.64051
France,2021-09-27,76.691795
France,2021-09-28,76.7469
France,2021-09-29,76.813934
France,2021-09-30,76.868774
France,2021-10-01,76.9619
France,2021-10-02,77.021454
France,2021-10-03,77.02944
France,2021-10-04,77.08256
France,2021-10-05,77.133766
France,2021-10-06,77.198235
France,2021-10-07,77.24437
France,2021-10-08,77.31903
France,2021-10-09,77.36984
France,2021-10-10,77.37697
France,2021-10-11,77.42335
France,2021-10-12,77.4711
France,2021-10-13,77.53171
France,2021-10-14,77.57752
France,2021-10-15,77.645355
France,2021-10-16,77.692635
France,2021-10-17,77.69852
France,2021-10-18,77.7426
France,2021-10-19,77.78363
France,2021-10-20,77.83697
France,2021-10-21,77.87645
France,2021-10-22,77.93446
France,2021-10-23,77.97525
France,2021-10-24,77.9797
France,2021-10-25,78.0191
France,2021-10-26,78.054955
France,2021-10-27,78.100395
France,2021-10-28,78.136024
France,2021-10-29,78.183685
France,2021-10-30,78.21474
France,2021-10-31,78.21854
France,2021-11-01,78.23142
France,2021-11-02,78.27124
France,2021-11-03,78.3167
France,2021-11-04,78.35265
France,2021-11-05,78.401566
France,2021-11-06,78.43409
France,2021-11-07,78.43776
France,2021-11-08,78.46889
France,2021-11-09,78.502754
France,2021-11-10,78.55046
France,2021-11-11,78.557625
France,2021-11-12,78.60154
France,2021-11-13,78.632256
France,2021-11-14,78.635826
France,2021-11-15,78.666794
France,2021-11-16,78.702515
France,2021-11-17,78.748604
France,2021-11-18,78.784
France,2021-11-19,78.83484
France,2021-11-20,78.87321
France,2021-11-21,78.87723
France,2021-11-22,78.91166
France,2021-11-23,78.9505
France,2021-11-24,78.99851
France,2021-11-25,79.03722
France,2021-11-26,79.087395
France,2021-11-27,79.12286
France,2021-11-28,79.12819
France,2021-11-29,79.15753
France,2021-11-30,79.19493
France,2021-12-01,79.236275
France,2021-12-02,79.26967
France,2021-12-03,79.30827
France,2021-12-04,79.335945
France,2021-12-05,79.34222
France,2021-12-06,79.38515
France,2021-12-07,79.42071
France,2021-12-08,79.45922
France,2021-12-09,79.49557
France,2021-12-10,79.53793
France,2021-12-11,79.5685
France,2021-12-12,79.57707
France,2021-12-13,79.609314
France,2021-12-14,79.65155
France,2021-12-15,79.69449
France,2021-12-16,79.736824
France,2021-12-17,79.7846
France,2021-12-18,79.822235
France,2021-12-19,79.83547
France,2021-12-20,79.88343
France,2021-12-21,79.943
France,2021-12-22,80.0027
France,2021-12-23,80.05369
France,2021-12-24,80.06983
France,2021-12-25,80.07101
France,2021-12-26,80.0781
France,2021-12-27,80.12413
France,2021-12-28,80.18202
France,2021-12-29,80.2422
France,2021-12-30,80.29641
France,2021-12-31,80.31459
France,2022-01-01,80.317
France,2022-01-02,80.326256
France,2022-01-03,80.38623
France,2022-01-04,80.45007
France,2022-01-05,80.54246
France,2022-01-06,80.60933
France,2022-01-07,80.68604
France,2022-01-08,80.75397
France,2022-01-09,80.77753
France,2022-01-10,80.83097
France,2022-01-11,80.89428
France,2022-01-12,80.98544
France,2022-01-13,81.0432
France,2022-01-14,81.10746
France,2022-01-15,81.166954
France,2022-01-16,81.18417
France,2022-01-17,81.22153
France,2022-01-18,81.264275
France,2022-01-19,81.329506
France,2022-01-20,81.365234
France,2022-01-21,81.40781
France,2022-01-22,81.44949
France,2022-01-23,81.45966
France,2022-01-24,81.48424
France,2022-01-25,81.512955
France,2022-01-26,81.55543
France,2022-01-27,81.58008
France,2022-01-28,81.612656
France,2022-01-29,81.64046
France,2022-01-30,81.64721
France,2022-01-31,81.6642
France,2022-02-01,81.6848
France,2022-02-02,81.716125
France,2022-02-03,81.73387
France,2022-02-04,81.75597
France,2022-02-05,81.77544
France,2022-02-06,81.77955
France,2022-02-07,81.79407
France,2022-02-08,81.808876
France,2022-02-09,81.830696
France,2022-02-10,81.84387
France,2022-02-11,81.86027
France,2022-02-12,81.872955
France,2022-02-13,81.87588
France,2022-02-14,81.88644
France,2022-02-15,81.8971
France,2022-02-16,81.911316
France,2022-02-17,81.91974
France,2022-02-18,81.930305
France,2022-02-19,81.93841
France,2022-02-20,81.94015
France,2022-02-21,81.946335
France,2022-02-22,81.95307
France,2022-02-23,81.96302
France,2022-02-24,81.968834
France,2022-02-25,81.97681
France,2022-02-26,81.982834
France,2022-02-27,81.98417
France,2022-02-28,81.988884
France,2022-03-01,81.99494
France,2022-03-02,82.00299
France,2022-03-03,82.00726
France,2022-03-04,82.01214
France,2022-03-05,82.01678
France,2022-03-06,82.01756
France,2022-03-07,82.02134
France,2022-03-08,82.02459
France,2022-03-09,82.02999
France,2022-03-10,82.03276
France,2022-03-11,82.036415
France,2022-03-12,82.04049
France,2022-03-13,82.0411
France,2022-03-14,82.04346
France,2022-03-15,82.046104
France,2022-03-16,82.05069
France,2022-03-17,82.0529
France,2022-03-18,82.05633
France,2022-03-19,82.059784
France,2022-03-20,82.06024
France,2022-03-21,82.06235
France,2022-03-22,82.0647
France,2022-03-23,82.068756
France,2022-03-24,82.070885
France,2022-03-25,82.074036
France,2022-03-26,82.07741
France,2022-03-27,82.07796
France,2022-03-28,82.08017
France,2022-03-29,82.08237
France,2022-03-30,82.08667
France,2022-03-31,82.0891
France,2022-04-01,82.09316
France,2022-04-02,82.095474
France,2022-04-03,82.09592
France,2022-04-04,82.10281
France,2022-04-05,82.10675
France,2022-04-06,82.110695
France,2022-04-07,82.11369
France,2022-04-08,82.11718
France,2022-04-09,82.119255
France,2022-04-10,82.1197
France,2022-04-11,82.121735
France,2022-04-12,82.124344
France,2022-04-13,82.12733
France,2022-04-14,82.12961
France,2022-04-15,82.132454
France,2022-04-16,82.134026
France,2022-04-17,82.13432
France,2022-04-18,82.13463
France,2022-04-19,82.13696
France,2022-04-20,82.13999
France,2022-04-21,82.14228
France,2022-04-22,82.14512
France,2022-04-23,82.14685
France,2022-04-24,82.14723
France,2022-04-25,82.1492
France,2022-04-26,82.15166
France,2022-04-27,82.154625
France,2022-04-28,82.15699
France,2022-04-29,82.16003
France,2022-04-30,82.16187
France,2022-05-01,82.16221
France,2022-05-02,82.16577
France,2022-05-03,82.16889
France,2022-05-04,82.1718
France,2022-05-05,82.17451
France,2022-05-06,82.17786
France,2022-05-07,82.17968
France,2022-05-08,82.180084
France,2022-05-09,82.182205
France,2022-05-10,82.18492
France,2022-05-11,82.18795
France,2022-05-12,82.19035
France,2022-05-13,82.19335
France,2022-05-14,82.19508
France,2022-05-15,82.19551
France,2022-05-16,82.19732
France,2022-05-17,82.19972
France,2022-05-18,82.20246
France,2022-05-19,82.20465
France,2022-05-20,82.20748
France,2022-05-21,82.209236
France,2022-05-22,82.209595
France,2022-05-23,82.21137
France,2022-05-24,82.2137
France,2022-05-25,82.21643
France,2022-05-26,82.21676
France,2022-05-27,82.21886
France,2022-05-28,82.219864
France,2022-05-29,82.2201
France,2022-05-30,82.22165
France,2022-05-31,82.2239
France,2022-06-01,82.22655
France,2022-06-02,82.228775
France,2022-06-03,82.231384
France,2022-06-04,82.23286
France,2022-06-05,82.23313
France,2022-06-06,82.23448
France,2022-06-07,82.23674
France,2022-06-08,82.239136
France,2022-06-09,82.24109
France,2022-06-10,82.24355
France,2022-06-11,82.245
France,2022-06-12,82.24531
France,2022-06-13,82.24701
France,2022-06-14,82.24905
France,2022-06-15,82.25135
France,2022-06-16,82.25314
France,2022-06-17,82.2554
France,2022-06-18,82.25669
France,2022-06-19,82.256966
France,2022-06-20,82.258514
France,2022-06-21,82.26052
France,2022-06-22,82.262634
France,2022-06-23,82.26449
France,2022-06-24,82.26674
France,2022-06-25,82.26816
France,2022-06-26,82.2685
France,2022-06-27,82.27021
France,2022-06-28,82.27242
France,2022-06-29,82.275
France,2022-06-30,82.27733
France,2022-07-01,82.280365
France,2022-07-02,82.28201
France,2022-07-03,82.282455
France,2022-07-04,82.28543
France,2022-07-05,82.28815
France,2022-07-06,82.29093
France,2022-07-07,82.293526
France,2022-07-08,82.29638
France,2022-07-09,82.29769
France,2022-07-10,82.2981
France,2022-07-11,82.3003
France,2022-07-12,82.303085
France,2022-07-13,82.30578
France,2022-07-14,82.30606
France,2022-07-15,82.308304
France,2022-07-16,82.30925
France,2022-07-17,82.309525
France,2022-07-18,82.31123
France,2022-07-19,82.31338
France,2022-07-20,82.31554
France,2022-07-21,82.31748
France,2022-07-22,82.31964
France,2022-07-23,82.32068
France,2022-07-24,82.32096
France,2022-07-25,82.32256
France,2022-07-26,82.324524
France,2022-07-27,82.32637
France,2022-07-28,82.328026
France,2022-07-29,82.329956
France,2022-07-30,82.33072
France,2022-07-31,82.33095
France,2022-08-01,82.332466
France,2022-08-02,82.33406
France,2022-08-03,82.33534
France,2022-08-04,82.336464
France,2022-08-05,82.33776
France,2022-08-06,82.33827
France,2022-08-07,82.33843
France,2022-08-08,82.339455
France,2022-08-09,82.34058
France,2022-08-10,82.3416
France,2022-08-11,82.34256
France,2022-08-12,82.34384
France,2022-08-13,82.34439
France,2022-08-14,82.344505
France,2022-08-15,82.34468
France,2022-08-16,82.34566
France,2022-08-17,82.34664
France,2022-08-18,82.3476
France,2022-08-19,82.34852
France,2022-08-20,82.34899
France,2022-08-21,82.34914
France,2022-08-22,82.35001
France,2022-08-23,82.35112
France,2022-08-24,82.352135
France,2022-08-25,82.35307
France,2022-08-26,82.35438
